id,lon,lat,height
1036.0,8.383,54.617,193.0
1037.0,6.748,53.557,206.6
1109.0,-3.086,58.441,195.7
1113.0,9.856,58.995,148.8
113.0,11.142,55.332,171.1
1197.0,9.987,54.995,154.5
120.0,11.926,54.573,151.4
1236.0,11.791,57.685,182.2
179.0,11.218,58.354,172.9
20.0,3.596,51.442,148.5
2112.0,11.832,58.093,182.7
2113.0,11.127,58.997,166.3
22.0,4.12,51.977,158.8
23.0,4.745,52.964,182.2
236.0,5.22,53.363,184.0
24.0,6.933,53.326,131.2
25.0,5.409,53.176,137.7
255.0,1.323,51.114,167.2
286.0,-0.187,53.63,224.9
3.0,0.743,51.446,118.4
302.0,7.555,58.006,187.0
32.0,4.555,52.462,166.0
33.0,10.605,59.678,208.7
350.0,-1.111,50.802,197.0
361.0,-2.077,57.144,203.8
413.0,2.917,51.233,155.5
455.0,1.868,50.969,191.8
47.0,5.73,58.974,184.4
470.0,3.2,51.35,151.5
486.0,5.113,61.934,185.1
489.0,2.733,51.15,187.1
509.0,6.152,62.469,207.9
58.0,5.32,60.398,196.8
62.0,10.735,59.909,140.5
7.0,8.717,53.867,109.7
703.0,8.596,57.119,160.5
754.0,1.75,52.473,152.3
76.0,10.224,56.147,192.0
8.0,11.458,53.899,166.9
80.0,8.441,55.461,216.8
81.0,9.754,55.561,190.0
830.0,-1.14,60.154,193.7
89.0,9.964,57.596,213.8
9.0,4.25,51.917,153.5
91.0,10.549,57.436,206.2
936.0,-2.92,54.032,227.9
95.0,-1.44,55.007,194.3
98.0,10.828,55.288,168.6
